# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.0
#@/tick	82628
#@/user_id	mac_double_pinyin_fly
xing 	行	c=55 d=0.263158 t=82628
xing 	醒	c=1 d=9.091e-115 t=82628
xing ba ke 	星巴克	c=4 d=0.000916452 t=82628
xing bao gu 	杏鮑菇	c=1 d=1.41074e-19 t=82628
xing chen 	星辰	c=1 d=2.4267e-18 t=82628
xing cheng 	形成	c=1 d=8.7378e-90 t=82628
xing cheng 	行程	c=5 d=2.5175e-09 t=82628
xing dong li 	行動力	c=1 d=4.59187e-21 t=82628
xing fen 	興奮	c=1 d=6.8456e-13 t=82628
xing fen ji 	興奮劑	c=1 d=7.08944e-13 t=82628
xing hao 	型號	c=5 d=2.33683e-07 t=82628
xing he 	星河	c=1 d=2.12408e-98 t=82628
xing hua 	星話	c=1 d=2.27429e-49 t=82628
xing ji 	星際	c=3 d=6.17271e-31 t=82628
xing jun 	星君	c=1 d=0.00018046 t=82628
xing jun 	行軍	c=1 d=7.62187e-12 t=82628
xing kong 	星空	c=1 d=1.10412e-77 t=82628
xing lai 	醒來	c=1 d=7.77294e-37 t=82628
xing le 	行了	c=2 d=1.0688e-18 t=82628
xing luo 	星落	c=1 d=0.00364281 t=82628
xing neng 	性能	c=10 d=4.57935e-07 t=82628
xing qi 	星期	c=9 d=0.551563 t=82628
xing qi tian 	星期天	c=4 d=0.56836 t=82628
xing qu 	興趣	c=12 d=9.71078e-07 t=82628
xing shi 	形式	c=1 d=5.2801e-17 t=82628
xing shi 	行駛	c=1 d=0.0361529 t=82628
xing shi zheng 	行駛證	c=1 d=3.02901e-38 t=82628
xing tai 	形態	c=1 d=3.8223e-10 t=82628
xing wei 	行爲	c=2 d=3.66668e-21 t=82628
xing wen 	行文	c=1 d=5.78838e-10 t=82628
xing xiang 	形象	c=1 d=1.50027e-37 t=82628
xing yuan 	星願	c=1 d=5.88987e-38 t=82628
xiong 	熊	c=1 d=2.08103e-63 t=82628
xiong ben 	熊本	c=1 d=0.125556 t=82628
xiong bu 	胸部	c=2 d=2.59039e-43 t=82628
xiu 	休	c=30 d=0.000132174 t=82628
xiu 	修	c=11 d=0.0585294 t=82628
xiu fu 	修復	c=8 d=0.293588 t=82628
xiu gai 	修改	c=22 d=0.666977 t=82628
xiu gai qi 	修改器	c=1 d=6.86193e-41 t=82628
xiu jia 	休假	c=53 d=0.583657 t=82628
xiu jian 	修剪	c=1 d=0.00286553 t=82628
xiu jue 	嗅覺	c=1 d=5.15396e-56 t=82628
xiu li 	修理	c=2 d=1.74461e-18 t=82628
xiu shi 	鏽蝕	c=1 d=0.00103847 t=82628
xiu wan 	休萬	c=1 d=5.59975e-32 t=82628
xiu xi 	休息	c=33 d=0.0385323 t=82628
xiu zi 	袖子	c=1 d=6.46473e-16 t=82628
xu 	徐	c=1 d=8.15175e-38 t=82628
xu 	續	c=1 d=4.21212e-123 t=82628
xu 	許	c=3 d=0.00336273 t=82628
xu 	需	c=1 d=3.59909e-08 t=82628
xu 	須	c=1 d=0.965606 t=82628
xu fei 	續費	c=1 d=3.33314e-46 t=82628
xu hang 	續航	c=5 d=1.06044e-08 t=82628
xu hui 	徐匯	c=1 d=2.20482e-37 t=82628
xu ji 	續集	c=2 d=1.51e-46 t=82628
xu jie hui 	許傑輝	c=1 d=1.19754e-62 t=82628
xu li ya 	敘利亞	c=1 d=4.1958e-48 t=82628
xu ni ji 	虛擬機	c=1 d=3.82025e-180 t=82628
xu qiu 	需求	c=40 d=1.42429 t=82628
xu xu 	徐徐	c=1 d=4.37015e-27 t=82628
xu yao 	需要	c=389 d=1.34233 t=82628
xu zheng 	徐錚	c=1 d=8.41889e-35 t=82628
xuan 	瑄	c=10 d=0.000197455 t=82628
xuan 	選	c=36 d=0.310616 t=82628
xuan chuan 	宣傳	c=1 d=5.75755e-06 t=82628
xuan hao 	選好	c=1 d=1.62921e-07 t=82628
xuan ju 	選舉	c=3 d=1.94046e-05 t=82628
xuan qu 	選取	c=2 d=7.24382e-31 t=82628
xuan ran 	渲染	c=2 d=7.29591e-19 t=82628
xuan xiang 	選項	c=6 d=0.0020396 t=82628
xuan xing 	選型	c=4 d=4.62132e-08 t=82628
xuan xuan 	瑄瑄	c=4 d=1.26555e-06 t=82628
xuan ya 	懸崖	c=1 d=1.43207e-19 t=82628
xuan ze 	選擇	c=14 d=4.36692e-12 t=82628
xue 	學	c=8 d=0.0473589 t=82628
xue 	血	c=12 d=2.89842e-09 t=82628
xue 	雪	c=6 d=7.66268e-16 t=82628
xue beng 	雪崩	c=1 d=1.19918e-78 t=82628
xue li 	學歷	c=1 d=6.99721e-06 t=82628
xue qing 	血清	c=2 d=9.16067e-19 t=82628
xue qiu 	雪球	c=2 d=6.19942e-23 t=82628
xue shan 	雪山	c=1 d=3.85455e-50 t=82628
xue sheng 	學生	c=5 d=4.17641e-15 t=82628
xue sheng hao 	學生好	c=1 d=9.99703e-115 t=82628
xue tang 	血糖	c=2 d=1.30464e-62 t=82628
xue wu 	血污	c=1 d=4.55237e-37 t=82628
xue xi 	學習	c=9 d=7.48518e-05 t=82628
xue xiao 	學校	c=6 d=1.38508e-06 t=82628
xue yang 	血氧	c=2 d=2.90371e-92 t=82628
xue ying 	雪盈	c=1 d=6.16851e-23 t=82628
xue yuan 	血源	c=1 d=7.96861e-06 t=82628
xue yuan 	血緣	c=2 d=8.58925e-06 t=82628
xue zhi 	血脂	c=1 d=1.65412e-09 t=82628
xun 	訊	c=1 d=2.24745e-27 t=82628
xun 	訓	c=2 d=2.11398e-42 t=82628
xun huan 	循環	c=1 d=5.35483e-94 t=82628
xun lian 	訓練	c=2 d=7.27509e-23 t=82628
xun zhao 	尋找	c=1 d=2.42077e-48 t=82628
ya 	亞	c=1 d=1.21564e-62 t=82628
ya 	呀	c=16 d=4.38458e-07 t=82628
ya 	婭	c=2 d=4.36272e-07 t=82628
ya 	牙	c=1 d=5.87666e-41 t=82628
ya 	鴨	c=1 d=1.13841e-25 t=82628
ya fu 	亞服	c=1 d=2.80393e-12 t=82628
ya guan 	雅觀	c=1 d=5.80435e-13 t=82628
ya jin 	押金	c=2 d=6.27326e-74 t=82628
ya ke li 	亞克力	c=1 d=2.45335e-117 t=82628
ya li 	壓力	c=11 d=1.28468e-06 t=82628
ya ling 	啞鈴	c=4 d=1.68e-79 t=82628
ya ren 	雅人	c=0 d=1.20355e-63 t=82628
ya she mao 	鴨舌帽	c=1 d=1.32467e-43 t=82628
ya shua 	牙刷	c=3 d=1.83982e-33 t=82628
ya suo 	壓縮	c=2 d=2.21907e-16 t=82628
ya tai 	亞太	c=2 d=1.14333e-17 t=82628
ya xian 	牙線	c=1 d=1.40686e-16 t=82628
ya yi 	牙醫	c=1 d=1.14144e-115 t=82628
ya yun hui 	亞運會	c=1 d=5.99741e-45 t=82628
ya zhou 	亞洲	c=2 d=2.86242e-49 t=82628
yai 	崖	c=1 d=2.31314e-13 t=82628
yan 	嚴	c=2 d=3.89818e-06 t=82628
yan 	延	c=3 d=3.00244e-52 t=82628
yan 	演	c=2 d=1.42076e-14 t=82628
yan 	炎	c=1 d=1.31368e-92 t=82628
yan 	煙	c=1 d=9.75081e-57 t=82628
yan 	眼	c=4 d=6.37846e-05 t=82628
yan 	言	c=8 d=0.00272579 t=82628
yan 	驗	c=1 d=0.0963276 t=82628
yan 	鹽	c=3 d=1.00141e-08 t=82628
yan chang 	延長	c=2 d=5.50419e-06 t=82628
yan dong 	眼動	c=1 d=6.67658e-13 t=82628
yan er bi hou 	言耳鼻喉	c=1 d=1.15455e-73 t=82628
yan hou 	延後	c=1 d=2.98676e-108 t=82628
yan jiang zhe 	演講者	c=1 d=2.74691e-35 t=82628
yan jing 	眼睛	c=4 d=3.59763e-09 t=82628
yan jiu 	研究	c=13 d=1.86083e-12 t=82628
yan lei 	眼淚	c=1 d=3.62194e-53 t=82628
yan liao 	顏料	c=1 d=1.14808e-07 t=82628
yan mai 	掩埋	c=1 d=2.49712e-31 t=82628
yan mai 	燕麥	c=2 d=0.0581342 t=82628
yan se 	顏色	c=6 d=3.98506e-30 t=82628
yan shen 	眼神	c=1 d=1.67632e-107 t=82628
yan shi 	演示	c=2 d=3.07593e-13 t=82628
yan shou 	嚴守	c=0 d=6.15259e-23 t=82628
yan shou yi 	嚴守一	c=4 d=2.61514e-21 t=82628
yan suan 	鹽酸	c=1 d=2.22495e-85 t=82628
yan xi 	演習	c=3 d=7.47857e-75 t=82628
yan zheng 	驗證	c=32 d=0.701022 t=82628
yan zheng ma 	驗證碼	c=4 d=0.138069 t=82628
yan zheng zheng que 	驗證正確	c=1 d=1.6306e-17 t=82628
yan zhong 	嚴重	c=1 d=2.07862e-20 t=82628
yan zi 	燕子	c=1 d=1.81199e-52 t=82628
yang 	揚	c=2 d=4.79366e-106 t=82628
yang 	楊	c=3 d=3.24621e-17 t=82628
yang 	樣	c=18 d=0.0220377 t=82628
yang 	氧	c=1 d=3.01707e-21 t=82628
yang 	羊	c=2 d=7.35971e-12 t=82628
yang 	陽	c=8 d=7.12497e-13 t=82628
yang 	養	c=7 d=4.87001e-07 t=82628
yang ben 	樣本	c=3 d=8.65973e-103 t=82628
yang cheng hu 	陽澄湖	c=4 d=9.52333e-44 t=82628
yang guang 	陽光	c=0 d=2.04817e-112 t=82628
yang hang 	楊行	c=1 d=0.00822975 t=82628
yang jin shui 	楊金水	c=1 d=3.74202e-25 t=82628
yang lao jin 	養老金	c=1 d=2.3533e-39 t=82628
yang mao 	羊毛	c=2 d=3.19265e-10 t=82628
yang pu 	楊浦	c=1 d=6.3378e-18 t=82628
yang qi 	氧氣	c=1 d=2.55443e-92 t=82628
yang tai 	陽臺	c=4 d=0.0174224 t=82628
yang xing 	陽性	c=1 d=6.9144e-13 t=82628
yang zhou 	揚州	c=2 d=0.0150053 t=82628
yang zi 	樣子	c=2 d=9.02625e-31 t=82628
yao 	咬	c=3 d=2.56783e-36 t=82628
yao 	妖	c=1 d=1.09258e-71 t=82628
yao 	藥	c=4 d=2.25021e-12 t=82628
yao 	要	c=498 d=3.57901 t=82628
yao 	邀	c=0 d=1.53909e-15 t=82628
yao bao ming 	要報名	c=1 d=1.18365e-13 t=82628
yao bu 	要不	c=45 d=0.386911 t=82628
yao bu hai shi 	要不還是	c=1 d=1.01315e-36 t=82628
yao bu ran 	要不然	c=11 d=0.000365223 t=82628
yao bu yao 	要不要	c=11 d=8.39886e-07 t=82628
yao deng 	要等	c=1 d=0.000352662 t=82628
yao qian 	要錢	c=1 d=2.14287e-84 t=82628
yao qing 	邀請	c=24 d=0.346456 t=82628
yao qing han 	邀請函	c=1 d=7.86603e-30 t=82628
yao qiu 	要求	c=6 d=0.000325548 t=82628
yao qu 	要去	c=1 d=9.28376e-09 t=82628
yao ren 	咬人	c=0 d=1.95184e-16 t=82628
yao shi 	要是	c=7 d=8.53287e-13 t=82628
yao shi 	鑰匙	c=7 d=1.32381e-06 t=82628
yao shu xi 	要熟悉	c=1 d=3.58479e-20 t=82628
yao wo 	要我	c=2 d=2.56797e-12 t=82628
yao wo men 	要我們	c=1 d=2.4894e-24 t=82628
yao yao ling xian 	遙遙領先	c=1 d=1.01594e-39 t=82628
yao ye 	搖曳	c=1 d=1.05199e-08 t=82628
yao yong 	要用	c=3 d=1.38187e-11 t=82628
yao zuo 	要做	c=1 d=9.89954e-88 t=82628
ye 	也	c=762 d=1.76962 t=82628
ye 	嘢	c=1 d=1.64913e-91 t=82628
ye 	夜	c=3 d=7.66014e-12 t=82628
ye 	業	c=1 d=8.47523e-84 t=82628
ye 	葉	c=2 d=2.19189e-56 t=82628
ye 	頁	c=15 d=0.000575657 t=82628
ye bu cuo 	也不錯	c=1 d=5.82791e-90 t=82628
ye bu shi 	也不是	c=1 d=7.26326e-92 t=82628
ye can 	野餐	c=1 d=1.14625e-47 t=82628
ye hui 	也會	c=3 d=0.166127 t=82628
ye jiu 	也就	c=3 d=8.09042e-08 t=82628
ye jiu shi 	也就是	c=2 d=8.51536e-22 t=82628
ye ke neng shi 	也可能是	c=1 d=4.67254e-20 t=82628
ye ke yi 	也可以	c=7 d=0.00474815 t=82628
ye ke yi yu yue 	也可以預約	c=1 d=1.23877e-19 t=82628
ye kong 	夜空	c=1 d=3.30064e-19 t=82628
ye man ren 	野蠻人	c=4 d=0.00295552 t=82628
ye mian 	頁面	c=5 d=6.62838e-16 t=82628
ye sheng 	野生	c=2 d=0.00308872 t=82628
ye shi 	也是	c=42 d=0.653813 t=82628
ye wu 	業務	c=1 d=7.60324e-42 t=82628
ye xia 	腋下	c=1 d=2.29747e-80 t=82628
ye xing 	也行	c=4 d=8.74729e-44 t=82628
ye xing jun 	夜行軍	c=1 d=1.99161e-17 t=82628
ye xu 	也許	c=1 d=3.38917e-95 t=82628
ye yao 	也要	c=2 d=7.67442e-34 t=82628
ye ye 	椰椰	c=2 d=6.3902e-56 t=82628
ye you 	也有	c=1 d=2.37809e-74 t=82628
ye zhu 	業主	c=1 d=7.80102e-50 t=82628
ye zi 	椰子	c=1 d=0.0575559 t=82628
yi 	一	c=35 d=8.54841e-05 t=82628
yi 	乙	c=2 d=2.7058e-28 t=82628
yi 	以	c=33 d=0.00620123 t=82628
yi 	伊	c=2 d=8.15173e-63 t=82628
yi 	依	c=1 d=0.000236396 t=82628
yi 	倚	c=1 d=1.03837e-90 t=82628
yi 	儀	c=1 d=5.64335e-35 t=82628
yi 	咦	c=2 d=6.22058e-84 t=82628
yi 	奕	c=0 d=1.34341e-121 t=82628
yi 	姨	c=4 d=1.02533e-45 t=82628
yi 	意	c=1 d=3.27225e-35 t=82628
yi 	易	c=4 d=1.7404e-19 t=82628
yi 	異	c=1 d=8.52206e-90 t=82628
yi 	移	c=1 d=3.03665e-97 t=82628
yi 	翼	c=1 d=2.08187e-09 t=82628
yi 	譯	c=1 d=1.51484e-33 t=82628
yi 	軼	c=2 d=9.63081e-29 t=82628
yi 	逸	c=3 d=1.53193e-18 t=82628
yi ba 	一把	c=2 d=2.60673e-07 t=82628
yi ban 	一半	c=2 d=4.06972e-42 t=82628
yi ban 	一般	c=42 d=0.185444 t=82628
yi bao 	醫保	c=2 d=9.01244e-13 t=82628
yi bao xiao 	以報銷	c=1 d=5.2672e-47 t=82628
yi bei 	一杯	c=1 d=1.95299e-110 t=82628
yi bi 	一筆	c=5 d=3.57664e-15 t=82628
yi bian 	一遍	c=4 d=0.479506 t=82628
yi bin 	宜賓	c=1 d=5.82729e-30 t=82628
yi bing 	一併	c=1 d=5.66778e-27 t=82628
yi bu 	一步	c=2 d=4.69341e-43 t=82628
yi bu 	移步	c=2 d=6.28086e-33 t=82628
yi bu fen 	一部分	c=6 d=0.00054663 t=82628
yi ceng 	一層	c=1 d=9.42887e-16 t=82628
yi chang 	一場	c=3 d=3.19156e-06 t=82628
yi chang 	宜昌	c=1 d=1.00533e-33 t=82628
yi chang chang 	一場場	c=1 d=1.2109e-16 t=82628
yi chi 	一尺	c=1 d=4.63565e-15 t=82628
yi chi yang guang 	一尺陽光	c=1 d=2.05843e-111 t=82628
yi chong 	一充	c=2 d=4.15998e-06 t=82628
yi chun 	宜春	c=1 d=2.22781e-12 t=82628
yi ci 	一次	c=25 d=0.0761538 t=82628
yi ci 	依次	c=1 d=0.00588705 t=82628
yi da li 	意大利	c=2 d=4.61903e-50 t=82628
yi dao 	一道	c=0 d=0.00320646 t=82628
yi dian 	一點	c=34 d=0.114177 t=82628
yi dian dian 	一點點	c=1 d=1.56666e-17 t=82628
yi ding 	一定	c=18 d=0.029805 t=82628
yi dong 	一棟	c=1 d=0.0239929 t=82628
yi dong 	移動	c=5 d=3.87005e-09 t=82628
yi duan 	一段	c=3 d=1.95537e-25 t=82628
yi dui 	一堆	c=3 d=4.37114e-83 t=82628
yi fang 	一放	c=1 d=1.08304e-56 t=82628
yi fang 	以防	c=2 d=1.11049e-27 t=82628
yi fen 	一份	c=20 d=5.38216e-05 t=82628
yi feng 	一封	c=4 d=3.09608e-31 t=82628
yi fu 	一副	c=2 d=8.51536e-22 t=82628
yi fu 	衣服	c=2 d=3.63683e-110 t=82628
yi ge 	一個	c=494 d=1.53559 t=82628
yi ge ren 	一個人	c=1 d=3.88866e-36 t=82628
yi ge yue 	一個月	c=2 d=4.83815e-18 t=82628
yi gen 	一根	c=1 d=1.21593e-06 t=82628
yi gong 	一共	c=3 d=0.138761 t=82628
yi gong wei shou 	以攻爲守	c=1 d=2.65938e-07 t=82628
yi gou 	異構	c=1 d=2.09266e-11 t=82628
yi han 	遺憾	c=1 d=9.47613e-15 t=82628
yi hang 	一行	c=2 d=3.49689e-23 t=82628
yi hang hang 	一行行	c=1 d=3.33041e-07 t=82628
yi hou 	以後	c=41 d=0.0972958 t=82628
yi hui 	一會	c=19 d=0.381002 t=82628
yi hui 	議會	c=1 d=1.94277e-19 t=82628
yi hui jian 	一會見	c=1 d=1.11548e-21 t=82628
yi huo 	亦或	c=0 d=1.82517e-50 t=82628
yi huo shi 	亦或是	c=1 d=1.83431e-49 t=82628
yi ji 	一集	c=1 d=5.19198e-114 t=82628
yi ji neng 	一集能	c=1 d=5.21801e-113 t=82628
yi jia 	一加	c=1 d=4.60126e-45 t=82628
yi jia 	一家	c=5 d=6.07667e-23 t=82628
yi jia 	宜家	c=3 d=2.99357e-76 t=82628
yi jian 	一件	c=1 d=4.35664e-20 t=82628
yi jian 	意見	c=7 d=0.245367 t=82628
yi jiao 	一覺	c=3 d=1.57039e-36 t=82628
yi jie 	一節	c=0 d=6.75884e-11 t=82628
yi jing 	已經	c=167 d=2.07695 t=82628
yi jing you 	已經有	c=1 d=7.76104e-19 t=82628
yi ju 	一句	c=1 d=1.18406e-17 t=82628
yi ju 	依據	c=1 d=2.94179e-106 t=82628
yi ju 	宜居	c=1 d=1.7758e-50 t=82628
yi ju hua 	一句話	c=1 d=5.24824e-34 t=82628
yi kai shi 	一開始	c=2 d=2.29324e-29 t=82628
yi kao 	依靠	c=1 d=1.38809e-05 t=82628
yi kuai 	一塊	c=1 d=1.03337e-92 t=82628
yi kuan 	一款	c=1 d=1.65496e-15 t=82628
yi la ke 	伊拉克	c=1 d=7.18022e-45 t=82628
yi lai 	以來	c=1 d=0.000150733 t=82628
yi lai 	依賴	c=6 d=0.000149982 t=82628
yi liang 	一輛	c=1 d=0.0370681 t=82628
yi liang ge 	一兩個	c=1 d=1.49554e-88 t=82628
yi liang tian 	一兩天	c=1 d=0.00032718 t=82628
yi liao 	一了	c=1 d=2.15478e-61 t=82628
yi liao 	醫療	c=1 d=2.96893e-67 t=82628
yi lie 	一列	c=1 d=6.96467e-10 t=82628
yi liu 	遺留	c=1 d=3.62614e-96 t=82628
yi lou 	一樓	c=1 d=3.2765e-109 t=82628
yi lou 	遺漏	c=1 d=2.16381e-22 t=82628
yi lun 	一輪	c=3 d=4.6214e-11 t=82628
yi mian 	一面	c=1 d=5.32704e-121 t=82628
yi mian 	以免	c=1 d=1.65868e-12 t=82628
yi miao 	疫苗	c=6 d=3.42472e-12 t=82628
yi min 	移民	c=5 d=0.00030659 t=82628
yi ming 	軼明	c=6 d=1.09906e-23 t=82628
yi mu liao ran 	一目瞭然	c=1 d=6.28328e-34 t=82628
yi nei 	以內	c=3 d=0.0206509 t=82628
yi nian 	一年	c=8 d=1.83131e-12 t=82628
yi nian ban 	一年版	c=1 d=1.73502e-12 t=82628
yi nian yi ci 	一年一次	c=1 d=1.13663e-36 t=82628
yi pao 	一泡	c=1 d=9.79905e-115 t=82628
yi pi 	一批	c=1 d=0.000164106 t=82628
yi pian 	一篇	c=3 d=1.07675e-17 t=82628
yi piao 	一票	c=1 d=2.81963e-107 t=82628
yi qi 	一起	c=69 d=0.588628 t=82628
yi qian 	以前	c=38 d=0.000639554 t=82628
yi qie 	一切	c=3 d=1.89971e-20 t=82628
yi qing 	疫情	c=11 d=9.785e-10 t=82628
yi quan 	一圈	c=3 d=4.72115e-24 t=82628
yi ran 	依然	c=1 d=0.000323925 t=82628
yi ren 	一人	c=2 d=1.88799e-06 t=82628
yi ren 	薏仁	c=1 d=3.61959e-16 t=82628
yi se lie 	以色列	c=4 d=3.56189e-41 t=82628
yi shang 	以上	c=7 d=6.33349e-10 t=82628
yi shang 	易傷	c=1 d=2.01397e-60 t=82628
yi shen zuo ze 	以身作則	c=1 d=4.2446e-37 t=82628
yi sheng 	一生	c=1 d=3.83741e-27 t=82628
yi sheng 	一聲	c=3 d=4.95625e-37 t=82628
yi sheng 	醫生	c=11 d=2.12209 t=82628
yi shi 	一時	c=1 d=3.07593e-13 t=82628
yi shi 	意識	c=2 d=1.10209e-26 t=82628
yi shu 	藝術	c=2 d=1.54307e-15 t=82628
yi shuang 	一雙	c=1 d=4.83486e-10 t=82628
yi shuo dao 	一說到	c=1 d=2.94559e-33 t=82628
yi si 	意思	c=28 d=0.85003 t=82628
yi tai 	一臺	c=2 d=2.58703e-06 t=82628
yi tang 	一趟	c=2 d=3.41414e-05 t=82628
yi tian 	一天	c=24 d=0.202164 t=82628
yi tiao 	一條	c=16 d=0.162734 t=82628
yi tuan 	一團	c=1 d=3.70416e-23 t=82628
yi wai 	以外	c=2 d=6.96942e-18 t=82628
yi wai 	意外	c=2 d=3.71249e-20 t=82628
yi wan 	一晚	c=2 d=2.73982e-34 t=82628
yi wan cheng 	已完成	c=1 d=1.26551e-35 t=82628
yi wei 	一位	c=6 d=0.481919 t=82628
yi wei 	以爲	c=8 d=0.484324 t=82628
yi wei 	意味	c=2 d=3.2996e-31 t=82628
yi wen 	疑問	c=5 d=0.247833 t=82628
yi xi 	依稀	c=0 d=2.63895e-123 t=82628
yi xi a 	依稀啊	c=2 d=6.47071e-115 t=82628
yi xia 	一下	c=502 d=1.39932 t=82628
yi xia 	以下	c=7 d=5.52683e-12 t=82628
yi xian 	一弦	c=1 d=5.06671e-61 t=82628
yi xiang 	一項	c=1 d=7.51351e-20 t=82628
yi xiao 	一小	c=2 d=6.29976e-06 t=82628
yi xiao bu fen 	一小部分	c=1 d=5.16658e-26 t=82628
yi xie 	一些	c=51 d=0.0243554 t=82628
yi ya 	咿呀	c=0 d=1.20077e-124 t=82628
yi yan 	一眼	c=4 d=0.554327 t=82628
yi yang 	一樣	c=49 d=0.000977869 t=82628
yi yang hua tan 	一氧化碳	c=4 d=9.01872e-92 t=82628
yi ye 	一頁	c=2 d=1.46328e-08 t=82628
yi yi 	意義	c=6 d=0.10383 t=82628
yi you 	已有	c=1 d=8.55514e-18 t=82628
yi yuan 	意願	c=5 d=1.19473e-05 t=82628
yi yuan 	醫院	c=15 d=0.329559 t=82628
yi yuan ti 	衣原體	c=1 d=5.64816e-45 t=82628
yi yue 	一月	c=2 d=2.78381e-34 t=82628
yi yue fen 	一月份	c=1 d=2.80918e-34 t=82628
yi zhang 	一張	c=8 d=2.73377e-08 t=82628
yi zhi 	一直	c=35 d=0.69428 t=82628
yi zhi 	一致	c=21 d=0.092089 t=82628
yi zhi 	一隻	c=1 d=2.28655e-24 t=82628
yi zhi 	已知	c=3 d=1.61272e-05 t=82628
yi zhong 	一種	c=13 d=5.97032e-12 t=82628
yi zhou 	一週	c=4 d=6.34988e-11 t=82628
yin 	印	c=1 d=8.06025e-111 t=82628
yin 	因	c=1 d=1.58948e-40 t=82628
yin 	尹	c=2 d=7.32674e-18 t=82628
yin 	引	c=1 d=2.25166e-49 t=82628
yin 	陰	c=1 d=3.33097e-09 t=82628
yin 	音	c=7 d=8.21216e-21 t=82628
yin biao 	音標	c=4 d=1.31061e-09 t=82628
yin cang 	隱藏	c=8 d=0.000966951 t=82628
yin dao 	引導	c=1 d=0.031273 t=82628
yin fu 	音符	c=1 d=3.7183e-09 t=82628
yin han 	隱含	c=1 d=1.66235e-38 t=82628
yin hang 	銀行	c=7 d=8.96445e-09 t=82628
yin he 	銀河	c=4 d=1.65808e-07 t=82628
yin huan 	隱患	c=1 d=2.89483e-05 t=82628
yin jin 	引進	c=2 d=3.68431e-48 t=82628
yin liao 	飲料	c=2 d=1.37276e-12 t=82628
yin pin 	音頻	c=6 d=1.71834e-16 t=82628
yin qi 	引起	c=2 d=1.01719e-24 t=82628
yin qing 	引擎	c=3 d=2.87442e-10 t=82628
yin ru 	引入	c=2 d=6.03486e-30 t=82628
yin shui 	飲水	c=1 d=1.4343e-08 t=82628
yin su 	因素	c=1 d=2.36678e-18 t=82628
yin wei 	因爲	c=127 d=1.45073 t=82628
yin wen 	引文	c=2 d=6.30189e-10 t=82628
yin xiang 	印象	c=0 d=3.16572e-29 t=82628
yin xiang 	音箱	c=9 d=1.10282e-39 t=82628
yin xiang che 	印象車	c=1 d=3.18159e-28 t=82628
yin xiang cheng 	印象城	c=2 d=4.66814e-37 t=82628
yin yin 	隱隱	c=1 d=6.16955e-25 t=82628
yin yong 	引用	c=1 d=1.76274e-22 t=82628
yin yue 	音樂	c=9 d=1.94466e-05 t=82628
yin zhi 	音質	c=1 d=1.68078e-50 t=82628
ying 	應	c=2 d=3.46257e-53 t=82628
ying 	盈	c=1 d=5.92664e-23 t=82628
ying 	硬	c=2 d=3.51083e-10 t=82628
ying 	英	c=2 d=3.20865e-11 t=82628
ying 	贏	c=1 d=1.49619e-05 t=82628
ying 	迎	c=5 d=7.16069e-13 t=82628
ying 	鷹	c=1 d=1.9613e-13 t=82628
ying er che 	嬰兒車	c=1 d=0.000176887 t=82628
ying gai 	應該	c=720 d=3.1998 t=82628
ying gai shi 	應該是	c=1 d=4.82304e-40 t=82628
ying geng 	迎更	c=4 d=0.202909 t=82628
ying guo 	英國	c=2 d=4.8365e-14 t=82628
ying jian 	硬件	c=5 d=9.83415e-10 t=82628
ying ke lei 	英克雷	c=1 d=3.22473e-10 t=82628
ying la 	硬拉	c=2 d=8.33771e-80 t=82628
ying li 	盈利	c=1 d=8.20684e-29 t=82628
ying pan 	硬盤	c=16 d=0.000169103 t=82628
ying she 	映射	c=5 d=2.4753e-16 t=82628
ying shi 	影視	c=2 d=9.04809e-30 t=82628
ying shou 	營收	c=1 d=2.49414e-17 t=82628
ying wen 	英文	c=177 d=0.914248 t=82628
ying wu 	鸚鵡	c=1 d=8.87222e-05 t=82628
ying xiang 	影響	c=35 d=0.799219 t=82628
ying xiang 	映像	c=15 d=0.398519 t=82628
ying xiang dao 	影響到	c=1 d=1.99677e-18 t=82628
ying xiong 	英雄	c=3 d=1.62921e-07 t=82628
ying yang 	營養	c=5 d=0.753537 t=82628
ying ye 	營業	c=2 d=0.000145548 t=82628
ying yong 	應用	c=8 d=0.0139121 t=82628
ying yu 	英語	c=2 d=2.2201e-30 t=82628
yo 	喲	c=2 d=9.33187e-11 t=82628
yo shan cha ni 	喲山茶你	c=1 d=4.51754e-123 t=82628
yo shi 	喲是	c=4 d=1.55334e-33 t=82628
yong 	永	c=1 d=1.89868e-43 t=82628
yong 	泳	c=2 d=3.29912e-33 t=82628
yong 	用	c=384 d=2.51717 t=82628
yong che 	用車	c=1 d=1.31492e-15 t=82628
yong dao 	用到	c=7 d=2.32355e-07 t=82628
yong dian 	用電	c=1 d=1.36175e-15 t=82628
yong fa 	用法	c=3 d=8.79891e-25 t=82628
yong hu 	擁護	c=1 d=5.21319e-14 t=82628
yong hu 	用戶	c=7 d=7.67728e-09 t=82628
yong hu ming 	用戶名	c=2 d=1.77496e-15 t=82628
yong jiu 	永久	c=2 d=1.36102e-38 t=82628
yong kang 	永康	c=1 d=5.1657e-24 t=82628
yong kong 	用空	c=4 d=1.06854e-74 t=82628
yong lai 	用來	c=4 d=7.53725e-27 t=82628
yong le 	永樂	c=1 d=1.3393e-84 t=82628
yong liang 	用量	c=1 d=1.64357e-22 t=82628
yong qi 	勇氣	c=5 d=5.16749e-68 t=82628
